CUSTOMER_NUMBER,AGE,TENURE_DAYS,PRODUCT_COUNT,CA_BALANCE_MEAN,CA_BALANCE_TREND,CA_BALANCE_STD,TD_BALANCE_MEAN,LOAN_AMOUNT_MEAN,LOAN_TREND,NET_WORTH_PROXY,IF_SCORE,LOF_SCORE,RISK_SCORE,RISK_LEVEL,REASONS
93050,37.29226557152635,247,3,3974209.302222222,-1044354.3376666668,11121560.515097046,343620071.6844444,0.0,0.0,347594280.9866667,-0.03677609079686017,-1.4315487521404828,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,044,354/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,121,561 VND)"
923770,47.5482546201232,195,1,52198665.44940003,0.0,27758046.024979636,0.0,0.0,0.0,52198665.44940003,0.06564694684675143,-1.635213381710301,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 27,758,046 VND)"
832445,32.0,154,2,1095997.268,-694860.673,1420517.7559520784,0.0,2396296000.0,-7408000.0,-2395200002.732,0.1372740086995305,-1.6140077305981446,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -694,861/tháng) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,395,200,003 VND"
878094,33.998631074606436,180,2,27398472.203333333,162008.6011428569,3476893.6964050937,0.0,2184712500.0,-6114999.999999999,-2157314027.7966666,0.13377786870690767,-1.497527541582679,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,157,314,028 VND"
58984,26.872005475701574,347,3,569289.3375,462452.887,759745.2712738314,0.0,359751642.0,109088296.5,-359182352.6625,-0.06466736315079036,-1.6684675040582746,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
566250,35.39219712525667,29,4,186741.94,0.0,0.0,316129032.26,460000000.0,0.0,-143684225.8,-0.04907746952994807,-4.570098172960528,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
869844,65.14715947980835,184,3,2972017.5866666664,758781.8125714286,1697408.1731318065,166666666.66666666,0.0,0.0,169638684.25333333,-0.045069350054808055,-1.838703529878586,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
429403,44.99931553730322,102,3,654248.4175,242427.471,768017.4191380268,0.0,793334000.0,-4444000.0,-792679751.5825,0.01457282550353367,-2.1850574634233113,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -792,679,752 VND"
452543,58.784394250513344,216,3,6263793.475,-2446492.0007142853,11229373.670766132,12903225.80625,0.0,0.0,19167019.28125,-0.02682166057409363,-1.2853020588282615,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,446,492/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,229,374 VND)"
771509,30.261464750171115,64,2,48328348.4860667,29844648.46205002,34461631.64686866,256020992.19333336,0.0,0.0,304349340.6794001,-0.022847701718442415,-1.2289010744552145,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 34,461,632 VND)"
562419,41.77138945927447,302,3,6055218.3,2259842.2363636363,7871203.148888923,600000000.0,1500000000.0,0.0,-893944781.7,-0.08379708355794735,-1.3171837227568164,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 7,871,203 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -893,944,782 VND"
504881,57.87816563997262,209,3,6831317.884285714,-4995576.615357143,17641421.431969155,9458126.608571429,2352000000.0,-16000000.0,-2335710555.507143,-0.08569926681020557,-1.213015465873744,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,995,577/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 17,641,421 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,335,710,556 VND"
700580,46.822724161533195,176,3,4698082.626666667,-3569996.215428571,10456961.119571768,33338264.838333335,800000000.0,0.0,-761963652.535,-0.057875298847954726,-1.148755136321003,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -3,569,996/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,456,961 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -761,963,653 VND"
255500,50.87748117727584,75,1,14369961.410000002,-21316954.195,24612209.738731932,0.0,0.0,0.0,14369961.410000002,-0.01701683013280275,-0.9900329022939947,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -21,316,954/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 24,612,210 VND)"
552523,23.006160164271048,252,1,18288360.473333333,9750198.79,11258559.792117728,0.0,0.0,0.0,18288360.473333333,0.018473152912707347,-1.488149628352912,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,258,560 VND)"
576729,31.57015742642026,133,3,2155394.9560000002,2051843.3530000001,4556625.233147822,9806451.612,100000000.0,0.0,-88038153.432,-0.029805724602949724,-1.2779176262428902,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,556,625 VND)"
768487,60.54757015742642,257,2,36155063.28875,1450084.1841666664,15434519.679489082,0.0,979385000.0,-5890000.0,-943229936.71125,0.03448595367065732,-1.5258692058202885,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 15,434,520 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -943,229,937 VND"
715999,47.32922655715264,211,3,38375981.6683143,12582077.913232151,28578196.988577038,70230414.74714287,0.0,0.0,108606396.41545716,-0.05569801939345487,-1.4011395277519425,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 28,578,197 VND)"
896699,66.72689938398358,85,3,1281089.4633333331,156856.29000000004,180958.0013667997,1000000000.0,500000000.0,0.0,501281089.46333337,-0.010385471075312291,-1.6634633508871968,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
772469,36.0,89,1,16320367.87,-24187776.384999998,27927149.622294888,0.0,0.0,0.0,16320367.87,-0.009804214467912797,-1.0035015619767054,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -24,187,776/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 27,927,150 VND)"
85415,50.87200547570158,194,1,19622065.3883143,-12154099.750017863,33201977.76014807,0.0,0.0,0.0,19622065.3883143,-0.00710222682395556,-0.9737982596182002,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -12,154,100/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 33,201,978 VND)"
426726,48.99931553730322,259,2,9651252.345555555,-4347384.999499999,21532457.664642666,0.0,750644444.4444444,-61816666.66666667,-740993192.0988889,0.06030763706517034,-1.7304287106765464,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,347,385/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 21,532,458 VND)"
395943,29.864476386036962,263,3,1283472.55,-551409.2721428571,1962184.9233552795,0.0,81862666.33333333,10669496.4,-80579193.78333333,-0.034863868728156944,-1.3011035316836321,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -551,409/tháng)"
87543,25.648186173853524,299,3,14751528.993820008,-4958921.327631519,28203041.090707667,30870967.742000002,262515000.0,-8330000.0,-216892503.26418,-0.07585843319921659,-1.3275710659805906,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -4,958,921/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 28,203,041 VND)"
385756,31.236139630390145,160,3,13906942.676666668,-2916565.5857142857,10262851.951576842,0.0,239582500.0,-4167000.0,-225675557.32333332,-0.007618293324032743,-1.40276286368005,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,916,566/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,262,852 VND)"
883485,52.99931553730322,135,2,1851495.054,-1557042.3890000002,3520717.4627477345,0.0,260000000.0,10000000.0,-258148504.946,0.07700434554742902,-1.6857102022677055,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,557,042/tháng)"
772347,35.75633127994524,62,1,22768432.308033347,37387.09500000067,39366370.30588324,0.0,0.0,0.0,22768432.308033347,0.058850451503005496,-2.1343291087976652,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 39,366,370 VND)"
721472,44.824093086926766,300,3,469536.52300000004,69325.46333333333,311012.5224822686,0.0,1104887404.3,-54991.59393939394,-1104417867.777,-0.020735886998687225,-1.0454668936891214,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,104,417,868 VND"
61841,52.369609856262834,281,2,8534391.099262506,-5684261.304270242,24118559.75807895,250000000.0,0.0,0.0,258534391.0992625,-0.016179901818031195,-1.3110757027051354,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,684,261/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 24,118,560 VND)"
941451,42.38193018480493,134,3,607318.0900000001,84845.91,189721.22237282916,877419354.838,166666666.66666666,50000000.0,711360006.2613335,-0.06390481107770696,-1.6620213036468712,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
579650,39.36481861738535,322,3,506973.2209090909,36366.83718181819,540370.0979286068,25582512.216363635,1282000000.0,50545454.54545455,-1255910514.5627272,-0.05993332561826448,-1.0128679203312,2,Medium Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (50,545,455/tháng), dư nợ hiện tại: 1,282,000,000 VND | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,255,910,515 VND"
80507,59.1047227926078,244,1,0.0,0.0,0.0,0.0,150000000.0,-100000000.0,-150000000.0,-0.02147994061027858,-3.6468152703560257,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
618451,24.859685147159478,148,2,23297642.869999997,2742979.6560000004,14741518.256852947,0.0,810000000.0,90000000.0,-786702357.13,0.021338728446899657,-1.8795955404580742,2,Medium Risk,"Dư nợ tăng đột biến: Khối lượng vay tăng nhanh (90,000,000/tháng), dư nợ hiện tại: 810,000,000 VND | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 14,741,518 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -786,702,357 VND"
797396,44.106776180698155,114,3,6885158.4,-8081978.880000001,13469964.800000003,198000000.0,0.0,0.0,204885158.4,-0.03991705371715204,-1.1281914091797194,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -8,081,979/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,469,965 VND)"
29840,55.37850787132101,335,2,12347377.125833333,24086.946888111877,13208129.659174832,0.0,258000000.0,-23916083.916083917,-245652622.87416667,0.0967443049526251,-1.7235616038516082,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,208,130 VND)"
74346,49.72210814510609,313,3,1370968.7445454544,-132287.35663636366,1284759.9126860807,181818181.8181818,1465626000.0,-11458000.0,-1282436849.4372728,-0.06961792070621298,-0.9740526258057607,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,282,436,849 VND"
524926,19.364818617385353,233,2,4531788.631428571,-1863850.6910714286,4978413.991555648,0.0,0.0,0.0,4531788.631428571,0.11339563872337027,-1.479393911192456,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,863,851/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,978,414 VND)"
608213,41.998631074606436,274,2,0.0,0.0,0.0,659307048.9844444,150000000.0,-100000000.0,509307048.9844444,-0.04129368590622551,-1.9793466594521625,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
12418,29.905544147843944,356,2,4213006.5825000005,-504509.06961538474,6767774.517587279,0.0,167463333.33333334,-21906433.566433568,-163250326.75083333,0.10910414111777722,-1.5191840221264865,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -504,509/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 6,767,775 VND)"
23925,33.1170431211499,320,3,1106613.9780000001,-433481.61400000006,772226.656482755,58408484.257999994,0.0,0.0,59515098.235999994,-0.009005745940818266,-1.149010367060473,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -433,482/tháng)"
215878,60.772073921971256,78,3,365.28999999999996,339.935,342.76002144357506,589247311.8233334,350000000.0,0.0,239247677.11333334,-0.0637082670055793,-1.817029721029521,2,Medium Risk,ML-detected anomaly (no specific rule triggered)
450755,50.6611909650924,134,3,9113179.476,-8136443.147999999,18122551.69776265,719354838.708,0.0,0.0,728468018.1839999,-0.0711203729237111,-1.156137873035947,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -8,136,443/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 18,122,552 VND)"
872637,45.12251882272416,216,3,9850797.299157148,-7296803.797582147,25740512.730421446,18571428.57142857,1000000000.0,0.0,-971577774.1294143,-0.0753189267429003,-1.0713743880499977,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -7,296,804/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 25,740,513 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -971,577,774 VND"
2366,20.10677618069815,142,2,2195501.51,-419570.85199999996,544187.65777748,0.0,979160000.0,-10420000.0,-976964498.49,0.1371167760750437,-1.6764885305849677,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -419,571/tháng) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -976,964,498 VND"
494081,18.691307323750856,133,2,4971015.925,-1803793.69,4558836.954724305,0.0,0.0,0.0,4971015.925,0.10382883320296471,-1.6918719524917347,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,803,794/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,558,837 VND)"
66955,55.742642026009584,235,3,18458910.34375,1784201.603214285,13411069.341481246,98339214.9075,0.0,0.0,116798125.25125,-0.03853150673319061,-1.291221008214393,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,411,069 VND)"
501030,26.23134839151266,308,3,5189460.907,906388.3124242425,13082769.364839906,200000000.0,233632000.0,-2976000.0,-28442539.092999995,-0.07514570306642987,-1.4425889190131027,2,Medium Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,082,769 VND)"
453323,57.503080082135526,55,2,208656.21000000002,97312.42000000001,68810.2720756734,0.0,2065187500.0,-21625000.0,-2064978843.79,0.10258475668465644,-1.5234949562113056,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,064,978,844 VND"
540941,32.695414099931554,63,2,412736.64999999997,614488.8999999999,434509.2681538623,0.0,2047500000.0,-35000000.0,-2047087263.35,0.10949047871892487,-1.5025279208149251,2,Medium Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -2,047,087,263 VND"
943062,57.38809034907597,135,2,10209885.574,-8867736.574,19828861.786025092,947096774.194,0.0,0.0,957306659.768,-0.02139848312624404,-1.0833296245701216,2,Medium Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -8,867,737/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 19,828,862 VND)"
